449,,,,,4.0,,4.5,,,,,,,,,,,,4.0,,,,,,,,,,,5.0,,,,,,,,,,4.0,,,,,,4.5,,,,,,,3.0,,,,,,,,,,,,,,,3.5,,,4.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,4.5,,,,,,,,,,,,,,,,,4.5,,,,,,2.0,,,,,,,,,,,,,,,,
208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,4.0,,,,5.0,,,,,,,3.0,,,,4.0,,,,,,,,,,4.0,,,,,,,,4.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,4.0,,,,,,,
329,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,4.0,,,2.0,,,,,,,,,,,,,,,,2.0,0.5,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,4.5,,,,,2.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,,,5.0,,,,,,,,,,,,,,,,,,5.0,,,,4.0,,5.0,,,,4.5,,,,,,,,,,,,,,,,,,,,,,5.0,,,,5.0,,,,,,,2.0,,,,,,,,,,,,,4.5,,,,,4.0,,,,,,4.5,,,,,,,,4.5,,,,4.5,3.0,,,,,,,,,,,,,,,,,,5.0,,4.0,5.0,,,,,4.0,,,,,,,5.0,
570,,4.0,3.5,,,4.0,,,4.0,,4.5,,2.5,,2.5,3.0,3.5,3.5,3.5,,,4.0,,4.0,4.0,4.0,3.0,,3.5,4.0,3.5,,4.0,4.0,4.0,3.5,3.5,1.0,3.5,4.0,3.5,3.0,3.5,3.5,4.0,,3.5,4.0,,3.5,,4.0,,,3.5,4.5,3.0,4.0,4.0,4.0,2.5,3.5,4.0,,,3.5,3.5,,2.5,,4.5,,,2.0,3.5,,4.0,,,,,4.0,3.0,3.5,4.0,4.0,3.5,,,,4.0,4.0,4.0,3.5,4.0,4.0,3.5,,4.0,3.5,3.0,3.5,3.5,3.0,,,,4.5,4.0,,4.5,3.5,4.0,,,4.0,4.0,,4.0,,3.5,,3.5,4.0,,4.0,4.5,3.5,,4.0,3.5,3.0,4.0,2.5,3.0,4.0,3.5,2.5
450,,,,,,,,,,4.0,,,,,,,5.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,4.0,,,,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,5.0,4.0,,,,,,
571,,,,,,,,,,,,,,,,5.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,3.5,4.0,1.5,,,3.5,4.0,,,5.0,4.0,2.5,4.0,4.5,4.0,4.5,4.0,3.0,,4.0,5.0,4.0,4.5,3.5,4.5,5.0,4.0,,4.5,4.5,,0.5,,5.0,,,3.0,1.0,0.5,5.0,3.0,,3.0,3.0,3.5,5.0,4.0,4.0,2.5,4.0,3.5,5.0,5.0,,2.5,3.5,4.0,4.0,4.5,3.5,,3.5,2.5,5.0,2.0,4.5,3.0,4.5,3.5,3.5,,2.0,2.0,3.5,3.5,3.0,3.5,4.0,4.0,5.0,2.5,4.0,2.0,4.0,4.0,4.0,2.5,4.5,4.5,4.0,4.5,4.0,4.0,,2.0,4.0,2.5,4.0,4.0,3.5,4.0,,,3.5,5.0,,1.5,5.0,3.0,2.0,3.5,5.0,5.0,5.0,5.0,5.0,4.5,,4.0,,3.0,4.0,4.0,3.5,5.0,,4.5,5.0,4.5,4.0,3.5,3.5,3.0,3.0,,,4.0,
451,,5.0,,4.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,5.0,,,,,,5.0,4.0,,,,,,,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,,4.0,,,,,,,,,,,,,,,5.0,,,,,,4.0,4.0,,5.0,5.0,,,5.0,,,,4.0,4.0,,,,,,,,,,,,,,5.0,4.0,,5.0,,5.0,,,,,1.0,4.0,,,5.0,,4.0,,,,,,5.0,5.0,,,,,,5.0,,4.0,,,,3.0,,4.0,2.0,,,,,,,,2.0,,,,,3.0,5.0,,5.0,,,5.0,5.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,4.0,4.0,,3.0,,,
210,,,,,,4.0,,4.5,,,,,,,,,5.0,,,0.5,5.0,,,3.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,5.0,,4.5,,,,,,,,,5.0,,,,,,,,,,4.0,,,,,,,4.5,,,,,,,,5.0,,,,,,,,,,4.5,,,,,,,4.5,,,,,4.0,,,4.0,,4.0,4.5,,4.0,,,,,,,4.5,,,,,3.5,,,4.0,
331,4.0,,,,4.0,4.5,,4.5,,,,,,,,,,,4.0,5.0,,2.5,4.5,,,,,,,5.0,,,,,,3.0,,,,,2.0,,,,4.0,5.0,,,,,5.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,5.0,,,,,,5.0,,4.0,4.0,,,,,,,,,,4.0,,5.0,3.0,,,,,,,2.0,4.0,,,,5.0,4.0,,3.0,,,,4.0,4.5,,,4.0,,,3.0,,4.5,,,,,,,4.5,
452,4.0,,,,,,,,4.0,,5.0,5.0,,,,,5.0,,,,,4.0,5.0,5.0,5.0,5.0,,,5.0,,,,,5.0,,4.0,,,4.0,,,,5.0,5.0,,,5.0,5.0,,4.0,,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,,,,,4.0,,4.0,5.0,5.0,,5.0,,5.0,,,,5.0,,5.0,,,,5.0,,5.0,5.0,5.0,,,5.0,4.0,4.0,4.0,,4.0,,5.0,5.0,,,5.0,,,,5.0,,3.0,,,,,,5.0,,,,,,5.0,,,,,5.0,,5.0,,,,4.0,5.0,,,4.0,,,,
573,,5.0,4.5,4.5,,5.0,5.0,,5.0,4.5,,4.5,,,5.0,,5.0,,5.0,5.0,4.5,4.5,4.5,5.0,3.0,5.0,4.0,4.5,4.0,4.5,,,,4.5,,4.5,4.5,3.0,5.0,,,,4.5,5.0,,5.0,,4.0,,4.5,4.5,5.0,,3.0,4.5,5.0,,4.5,,5.0,,,4.5,,5.0,5.0,3.5,0.5,4.0,5.0,,,,5.0,,4.5,5.0,,4.5,4.5,4.5,,4.5,,4.0,,4.5,4.5,4.0,4.5,2.0,4.5,4.5,4.5,4.5,,5.0,5.0,5.0,,5.0,5.0,,1.5,,,,3.5,5.0,,4.5,4.5,,5.0,4.5,5.0,4.5,,,,4.5,4.5,4.0,5.0,5.0,5.0,4.5,4.0,,3.5,5.0,,3.0,1.5,,5.0,5.0,3.5
211,,,,,,,,,4.5,,,,,,,,4.5,,,4.5,,,4.0,4.5,,4.5,,,,5.0,,,,4.5,,,,,,,,,,,,4.0,,,,,,4.0,4.0,3.5,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,5.0,,4.5,,5.0,,,,,,,4.0,3.5,,,4.5,,4.5,,,,,4.0,,,4.0,4.5,,,,,5.0,,,,,,,4.0,
332,3.5,4.0,,,4.0,4.0,3.5,4.0,,,3.5,4.0,2.0,,,,,,3.0,4.0,,3.5,,,,4.5,,,3.0,4.5,,,,4.5,,,,4.0,3.5,2.5,,,,4.0,3.5,4.0,4.0,4.0,4.0,4.5,4.0,3.5,,,4.0,5.0,3.5,4.0,5.0,4.0,,,,3.5,3.5,,,4.5,,,4.0,,5.0,,,,3.5,4.5,,4.5,,,,,4.5,4.0,,3.5,,,4.5,2.5,,,,,2.0,,4.5,4.5,,4.5,,,4.0,4.5,,3.5,,,3.5,4.0,,4.0,4.0,5.0,4.5,3.0,,,4.0,4.0,,4.0,4.0,,,,,3.5,3.5,4.0,3.5,,,,4.0,
453,,5.0,,,5.0,4.0,4.0,5.0,5.0,,,5.0,2.0,,5.0,,4.0,4.0,,5.0,,3.0,5.0,,,4.0,,,3.0,5.0,,4.0,,5.0,5.0,2.0,5.0,5.0,4.0,5.0,4.0,,4.0,5.0,,5.0,4.0,,,,,3.0,,4.0,4.0,5.0,,,5.0,,4.0,,5.0,,4.0,,5.0,5.0,5.0,,3.0,,,,,5.0,5.0,,,4.0,,4.0,5.0,,4.0,4.0,3.0,,,,5.0,5.0,4.0,4.0,3.0,5.0,3.0,,5.0,5.0,4.0,,3.0,2.0,5.0,3.0,,5.0,4.0,4.0,4.0,4.0,,,,5.0,5.0,,,4.0,,,,4.0,,,,,,5.0,5.0,,,,,5.0,,
574,,,,,,,,,,,,,,,5.0,,,4.0,,3.0,,,,,,,,,4.0,5.0,4.0,5.0,,,,,,,,,,,4.0,5.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,5.0,,,3.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,4.0,3.0,4.0,,,2.0
212,,,,,,3.0,,,,,,,,,,,2.5,,3.0,3.5,4.0,,4.0,4.0,,3.5,,3.0,,4.5,,,,3.5,,,3.0,,,,,,,,,,4.0,3.5,,,,3.5,,,4.0,3.0,4.0,,2.5,4.0,,,,,3.0,,,,,,,,3.0,,,,4.0,,,3.5,,,,3.0,,3.0,,3.0,3.5,,3.5,,,,,3.0,2.0,2.5,4.5,,,3.5,2.5,,3.0,,4.0,,,,,,3.0,3.5,3.5,,4.0,4.0,,,4.0,3.0,,2.5,3.5,,,,3.5,3.0,,,,,,,3.5,
333,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,
454,,,,,,,,,,,,4.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,3.5,,,,,3.5,,,,,,
575,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,3.5,,,,4.0,,,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,,4.0,,3.5,,,,4.5,,,,4.5,,,4.5,,,,,4.0,,,,3.5,,,,,,,,,,,4.5,
334,3.5,3.5,,,4.0,3.5,,,,,,,,,3.5,,4.0,,3.5,4.0,3.5,3.5,4.0,3.5,,4.0,,,3.0,3.5,,2.0,,4.0,,3.5,4.0,,3.0,,,,,2.0,4.0,,,,,3.5,,3.5,,,3.5,4.0,3.5,3.5,4.0,3.5,,,,,3.0,,3.0,3.5,,,,3.5,,3.0,,,4.0,,,,3.5,3.5,3.5,,4.0,,,3.5,4.0,,,4.0,3.5,3.5,,,,,3.5,,,,,,,,,,,3.5,,4.0,,3.0,,3.5,4.5,,,,,3.5,,,,2.5,3.5,3.5,3.5,4.0,,,,,,,3.5,
455,,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,,,,,3.0,5.0,3.0,3.0,4.0,5.0,4.0,,3.0,3.0,4.0,,4.0,,3.0,,,3.0,,,,,,,,,,,,,,,3.0,3.0,4.0,,3.0,,,,,3.0,5.0,4.0,,,5.0,3.0,3.0,4.0,3.0,5.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.0,3.0,,4.0,3.0,,
576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,3.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,,,,,,,,,,,,,,,,,,,5.0,,,,,,5.0,,,,5.0,,,,4.0,,,,,,,,,4.5,,,5.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,3.5,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,
456,,5.0,,,,,,,,3.0,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,5.0,3.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,,,,4.0,,,,,3.0,,4.0,,,,,,5.0,,,,,,,4.0,3.0,3.0,,,2.0,5.0,3.0,,3.0,5.0,,,,,3.0,,,3.0,4.0,,,,,3.0,,4.0,4.0,4.0,4.0,4.0,4.0,,,5.0,,4.0,,,4.0,,5.0,,,,,,5.0,,3.0,,,,,5.0,2.0,4.0,,,,,,3.0,,,,,,,3.0,3.0,,,3.0,,,,5.0,,,,,5.0,3.0,,,,,,3.0,,,,,,,,,,,5.0,,3.0,,,,,4.0,,,,,,,
215,4.0,,,,4.5,4.0,,,,,,3.0,,3.5,,,4.5,,,3.5,,,,4.0,4.5,4.5,,,,5.0,,,,3.5,,,,,,,,,,,3.5,5.0,4.0,2.5,5.0,,,,,,,,,,,3.5,,,,,,,,,,,4.5,,,,,,,,,3.0,,,,,4.5,3.5,,,,,4.0,,,,,3.0,,4.5,4.5,,,4.0,4.5,,,4.5,,,,,,,5.0,,,4.0,,,4.0,,,4.0,,3.0,,4.0,4.0,,,,,,,,,,4.0,
336,,4.0,,4.0,5.0,,4.5,,,,,,,,,,,,5.0,5.0,,,,,,,,,,5.0,,,,4.5,,,,,,,,,,4.5,,5.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,4.0,,,,,,5.0,,,5.0,,,,,4.5,,,,,,5.0,,,,,,,,4.5,,4.0,,4.0,,,,,,,,5.0,,,,,,,,4.5,,,,,4.0,,,,5.0,,,4.0,,4.0,,,,4.5,
457,,,,,,,,,,,,,,5.0,,,5.0,,,,,3.0,5.0,,5.0,,,,,,4.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,4.0,,,,,,,2.0,,3.0,,,,,,,,,,,,,,,,4.0,,5.0,,,,,,3.0,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,
578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,3.0,,,,,,,,,,,,,,,,,,,,4.0,5.0,5.0,3.0,,,,,,,,,,,,3.0,,,,5.0,3.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,4.0,,,,,,,,4.0,,,,,5.0,,,3.0,,,2.0,,,,5.0,,,,,,,2.0,,,,,,,,,,,,,,4.0,2.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,
337,,4.0,,5.0,,,,,,5.0,,,,,,,5.0,,,,,,,,,,,,,5.0,,,,,,,,,,4.0,,,,5.0,,3.0,,,,,,5.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,5.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,
458,,,4.0,,,,,,,2.0,,,3.0,,,,,5.0,,4.0,,,,,,,,,4.0,,4.0,3.0,5.0,5.0,,4.0,5.0,3.0,5.0,,,4.0,3.0,,,,,,,,,,,,,,,,,,,5.0,5.0,,5.0,,,,,3.0,,5.0,,,5.0,4.0,3.0,2.0,3.0,,5.0,4.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,5.0,5.0,4.0,,5.0
579,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0,4.0,,,3.0,,,,,,,,,,,,,,,5.0,,,,,,,,,4.0,,,,,5.0,5.0,,,,,,,,,,5.0,5.0,,,3.0,,,,,,,,4.0,,,,5.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,3.0,,,,,,,5.0,,,,,,,
217,,4.0,2.0,2.0,,,,,4.0,3.0,,3.0,3.0,4.0,,,5.0,3.0,,2.0,,,2.0,5.0,,5.0,,,3.0,,4.0,3.0,4.0,2.0,3.0,4.0,,3.0,,,4.0,,2.0,2.0,,3.0,,3.0,,3.0,,5.0,3.0,2.0,2.0,3.0,,3.0,3.0,5.0,3.0,,4.0,,4.0,,4.0,,,3.0,,,,,3.0,,3.0,4.0,2.0,,,,,4.0,4.0,5.0,5.0,,,,,3.0,5.0,3.0,3.0,,3.0,3.0,,,2.0,,,,,,,,,,,,4.0,,,,,,,,,,,4.0,,5.0,,,,,2.0,,,2.0,,3.0,,
338,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,5.0,,,,,,,,,,,,,,,,4.5,,,,,,,,5.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,4.5,,4.5,,,,,,,,3.0,,2.0,,,,4.5,,,,,,,3.0,,,,,,,,,,,,,,,2.5,
459,,,,,,,,,,,,,,,,,4.0,,,,,3.5,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,4.0,,,,,4.5,,,4.5,,,,,,,,,,
218,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
339,,4.0,,4.0,5.0,3.5,,5.0,,,3.5,,,,,,,,,2.5,4.5,,,5.0,,,5.0,3.0,,4.0,,,,4.0,,,4.0,,,3.0,,,,4.5,4.5,,5.0,,,4.0,4.5,,,4.5,,,5.0,4.0,5.0,4.0,,4.5,4.0,,4.0,4.5,,3.0,,,5.0,,5.0,,,,,,2.5,5.0,,,5.0,2.5,4.5,5.0,4.0,4.0,4.0,,5.0,2.5,2.0,,,,,,4.0,4.5,4.5,3.0,,4.0,5.0,,5.0,5.0,,,5.0,,,3.0,,4.5,4.0,4.0,5.0,2.5,3.5,4.0,5.0,5.0,5.0,,4.5,4.0,2.5,5.0,,4.0,4.0,,,,4.0,
219,5.0,3.5,2.5,3.5,,3.5,3.5,4.0,5.0,2.5,2.5,4.0,2.0,4.0,1.5,3.0,5.0,3.0,4.0,4.0,4.5,3.0,3.5,4.5,3.5,4.5,,,2.5,5.0,,4.0,,,,4.5,5.0,3.0,3.5,3.5,,,3.0,3.5,4.5,5.0,,,,,2.5,4.0,,4.0,4.0,5.0,,3.5,3.5,4.5,3.0,,4.5,4.0,4.0,4.5,1.0,4.0,4.0,2.0,,,3.5,3.0,,4.5,4.5,,3.5,4.5,2.5,,2.0,4.0,2.0,3.0,4.5,4.0,3.5,4.0,5.0,5.0,3.0,3.5,3.0,4.0,4.0,3.0,4.5,3.5,4.5,4.5,4.0,0.5,,,,3.5,3.5,4.5,3.5,2.5,3.0,5.0,4.5,5.0,4.5,4.5,,2.5,4.5,3.5,3.5,4.5,,3.0,3.5,3.5,2.5,4.5,,,4.0,2.5,,4.5,3.5,2.0
580,4.0,3.0,,4.0,4.5,4.5,4.0,3.5,4.0,,3.0,5.0,4.0,3.5,2.5,,4.0,3.0,5.0,5.0,,4.5,5.0,4.5,,4.0,4.0,,4.0,5.0,4.0,,,4.0,,3.5,3.0,3.5,,5.0,2.5,,,5.0,4.0,5.0,4.0,4.5,3.5,4.0,4.0,4.0,5.0,4.0,3.5,5.0,,3.5,,4.0,,,3.0,4.5,4.0,4.5,4.0,4.5,3.0,,3.0,,5.0,,1.5,2.0,4.0,4.0,3.0,4.5,,,,4.0,4.5,4.0,,4.5,4.5,,5.0,4.5,4.0,,3.5,5.0,3.0,1.0,5.0,4.5,4.5,4.0,4.5,4.0,4.5,0.5,3.5,,3.5,4.5,4.5,4.0,,,5.0,5.0,4.0,4.5,3.0,3.0,5.0,4.5,,5.0,,3.5,4.0,,,4.0,4.5,4.0,,2.0,,,4.0,
460,4.0,4.5,,,,5.0,,5.0,,,3.5,,,,,,,,,,5.0,,,,,,,4.5,,5.0,,,,4.5,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,4.0,,,,,,,3.0,,,,,,,,,,,,4.5,,,4.5,5.0,,,,,,,,,,4.5,,,4.0,4.0,,,,,4.5,,5.0,4.0,,4.0,,,,4.0,4.0,,,,5.0,4.0,,4.5,,4.5,4.0,,5.0,,,4.5,,,,5.0,
581,,,,,3.5,4.5,,4.5,,,,,,,,,,,,,4.0,,,,,,,4.0,,5.0,,,,4.5,,,,,,,,,,,5.0,,,,,,,,,,,3.5,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,4.5,,,,4.5,,,,,,,,,,4.5,,,,4.0,,,,,4.5,4.5,,,,,,,4.5,4.5,4.5,5.0,5.0,,4.5,3.5,,4.5,,,4.5,5.0,,,,,,,,4.5,
340,,,,,,,,,,,,,3.0,,,4.0,,4.0,,4.0,,,,,,,,,4.0,5.0,5.0,4.0,4.0,3.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,,5.0,,,,,,,,,,,,4.0,5.0,5.0,,4.0,,,,,,4.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,4.0,4.0,4.0,,3.0
461,,,,,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,4.5,,,,5.0,,,,,,,,,,,,,,,,,4.0,,,,,0.5,,,,,,,0.5,,0.5,,,,,,3.5,4.0,,,4.0,,,,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,0.5,,,,,,,,
582,,,,,,3.5,,,,,,,,,,,4.0,,,,4.0,,,,,4.0,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,4.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,4.5,,4.0,,3.5,,,,,,,5.0,,,,,,,,,,,,,
220,,5.0,,3.5,,,5.0,,5.0,,,3.5,0.5,5.0,3.5,,5.0,,,5.0,5.0,5.0,,5.0,4.5,5.0,5.0,,2.0,5.0,,2.0,4.0,5.0,,4.0,4.5,,3.5,4.5,4.5,,4.5,3.0,,5.0,5.0,5.0,,,5.0,4.5,,,4.5,5.0,2.0,5.0,5.0,5.0,,,,4.0,5.0,,3.5,4.5,3.5,,,,2.0,4.5,,5.0,5.0,5.0,,,,,,5.0,5.0,5.0,3.0,4.5,5.0,3.5,,4.5,5.0,4.0,4.0,,4.0,,1.5,,5.0,5.0,4.5,5.0,5.0,5.0,,4.0,4.5,4.0,,,,5.0,4.5,5.0,5.0,,4.0,4.5,4.5,4.5,4.0,5.0,,4.0,,4.0,5.0,,,,5.0,,,4.0,4.5,
341,,5.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,4.5,,,,,,,,,,,,,,,3.5,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
462,,1.5,,,1.5,4.5,,,1.5,,1.0,3.5,,4.0,2.5,,4.0,,,2.5,,4.0,4.5,3.5,,2.5,,,,4.0,,,,2.5,,3.0,1.0,,1.0,3.5,,,,4.0,,3.5,3.5,2.0,3.0,3.0,4.5,1.0,3.0,4.5,4.0,0.5,2.5,1.5,,,,,,,,,0.5,3.5,3.5,0.5,1.5,,3.5,,,,2.5,,3.0,3.5,,1.5,,,2.5,3.5,,,,2.5,3.5,,4.0,,,2.5,,,3.5,4.0,5.0,4.0,,2.5,,4.0,2.0,,1.5,,,3.0,4.0,,,,,,,,2.0,4.0,,2.0,,1.5,2.0,1.5,,2.0,,5.0,,,,,4.5,
583,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,4.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,2.5,4.0,,3.0,,,,,,,,,,,,,,,,,,,,,4.0,3.5,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,4.0,4.0,,,,,,3.5,,,,,,3.5,,,,,3.5,,,,,,,,,4.0,4.0,,,,4.0,,,,3.5,,,,,,,,3.5,,,,,,,4.0,3.5,,,,,,,,,,3.5,,,4.5,,,4.0,,,4.0,4.0,,,4.5,3.5,3.5,,,4.0,,4.0,4.0,,,4.0,,,,,,,,,,,,,,,,,,,3.5,4.5,,,,,,,,,,4.5,4.0,,,,,,,,,,,,,,
221,,,3.5,,5.0,,,,,,,4.5,,,,,,,,5.0,,,4.0,3.5,4.5,,5.0,,,4.0,,,,3.5,,,,,,5.0,,,,,4.0,4.5,4.5,5.0,5.0,5.0,4.5,,4.5,,,2.0,5.0,,4.0,,,,,,3.0,,,4.5,0.5,,3.0,,5.0,,,,4.5,3.5,,4.0,,,,,3.5,5.0,,,4.0,,5.0,,,,,4.5,2.0,4.0,5.0,,4.5,3.5,,3.0,,5.0,,,,,,4.0,,,,,,,,,2.5,,,,,,3.5,,,,,5.0,,,,,,
342,,,,,,,,,,,,,,5.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,3.5,,,,,,,,3.5,,,,,3.5,,,,,,,,,,,,,,,,,,,,5.0,,4.5,,,,,,,4.5,,,,,,5.0,
